tracking_id	locus	3_Leukemic_FPKM	5_Leukemic_FPKM	6_Leukemic_FPKM	7_Leukemic_FPKM	9_pre-leukemic_FPKM	8_pre-leukemic_FPKM	10_pre-leukemic_FPKM	11_pre-leukemic_FPKM
Galnt1	chr18:24205343-24286816	46.9983	43.8311	44.2935	37.9072	35.6654	39.6602	41.5167	38.4939
Galnt10	chr11:57645441-57787500	14.1382	16.9472	9.06633	11.2153	5.13248	10.0382	10.422	7.75112
Galnt11	chr5:25222892-25265918	4.51564	7.93254	7.47503	4.951	13.1202	11.9349	10.7107	12.0654
Galnt12	chr4:47091952-47123042	15.1367	18.5773	13.7956	21.9296	20.7795	18.5996	19.9112	17.0729
Galnt13	chr2:54436386-55117744	0.01	0.01	0.01	0.01	0.0202621	0.01	0.01	0.01
Galnt14	chr17:73493750-73710451	43.1697	6.96805	18.3275	8.42045	10.7058	4.5767	9.94657	4.95167
Galnt15	chr14:32029102-32058326	0.01	0.0602231	0.01	0.01	0.01	0.01	0.01	0.01
Galnt16	chr12:80518989-80603896	0.0175721	0.01	0.01	0.01	0.01	0.0182352	0.0387652	0.01
Galnt18	chr7:111471660-111779977	0.0274771	0.217199	0.01	0.01	0.0577337	0.01	0.01	0.01
Galnt2	chr8:124231393-124345723	20.2603	12.1428	13.0434	12.7317	13.8645	16.3391	13.6218	13.6639
Galnt3	chr2:66082765-66124793	7.76608	16.7958	6.07582	18.8493	10.5072	12.2075	12.8965	10.1009
Galnt4	chr10:99107170-99197988	4.70012	4.36128	5.14311	4.24503	7.84135	7.38778	6.73034	7.38392
Galnt5	chr2:57998154-58039171	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Galnt6	chr15:100689914-100729376	1.78514	1.92531	4.53019	2.26906	2.33183	2.12251	1.71685	1.18674
Galnt7	chr8:57523824-57663430	20.9589	30.4252	18.6343	26.5273	29.1423	25.1363	29.2833	26.9476
Galnt9	chr5:110544354-110621383	0.143329	0.425846	0.135988	0.01	0.0254762	0.0995782	0.0532948	0.0539625
Galntl5	chr5:25181479-25220289	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Galntl6	chr8:57774051-58911627	0.10704	0.0924056	0.0380024	0.01	0.0280422	0.0277534	0.0442057	0.0449709
Galp	chr7:6197089-6216137	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Galr1	chr18:82392495-82406777	0.01	0.01	0.01	0.01	0.0513341	0.0507836	0.0270335	0.0274601
Galr2	chr11:116280938-116283938	0.0374411	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Galr3	chr15:79030873-79043558	0.01	0.0615683	0.189733	0.01	0.01	0.06483	0.0696477	0.01
Galt	chr4:41755227-41759224	7.4877	10.5502	10.9543	9.46397	12.8287	10.8051	10.3034	11.0247
Gamt	chr10:79697304-80369637	0.868261	2.59018	1.32123	0.914069	2.0285	0.818929	0.590074	1.28744
Gan	chr8:117158134-117205186	2.39564	2.1039	1.79071	1.70812	2.60029	2.57219	1.6793	2.00447
Ganab	chr19:8898056-8916742	83.3793	72.6096	76.935	68.9778	88.7678	89.5171	92.4033	87.0049
Ganc	chr2:120355308-120504919	4.2903	4.94808	5.51466	4.1276	6.56612	6.48355	5.68098	7.22731
Gap43	chr16:42248560-42340651	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gapdh	chr6:125161851-125166467	230.511	193.163	169.08	272.415	134.801	161.807	155.747	145.842
Gapdhs	chr7:30729778-30743681	0.01	0.0511423	0.0490001	0.01	0.0544646	0.01	0.01	0.01
Gapt	chr13:110352614-110357172	0.245936	2.08463	0.39969	0.419913	1.62632	1.13305	2.34075	2.17636
Gapvd1	chr2:34676982-34755232	26.9487	32.8908	29.184	23.9849	26.525	25.4279	25.7485	25.4749
Gar1	chr3:129824911-129831396	69.9191	59.2383	55.8037	77.5552	57.1834	56.933	50.0004	45.318
Garem	chr18:21127341-21300139	1.08461	2.84444	4.48596	1.127	0.134616	0.666128	0.345884	0.111945
Gareml	chr5:30103583-30154980	0.251952	0.142114	0.0511291	0.107311	0.0566236	0.0560304	0.059562	0.060555
Garnl3	chr2:32986365-33087204	0.0410014	0.182173	0.291262	0.122281	0.172084	0.127699	0.11319	0.0460151
Gars	chr6:55038000-55079504	109.376	99.1803	77.3471	114.822	84.3073	89.4858	77.6345	70.9955
Gart	chr16:91621396-91646972	64.3285	53.2031	59.5853	67.0486	54.326	48.1111	44.0256	39.2782
Gas1	chr13:60174404-60177535	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gas2	chr7:51879144-51994458	6.79829	8.25247	6.50812	10.0038	6.30058	20.3025	9.86025	9.92743
Gas2l1	chr11:5054130-5065327	2.16863	1.48769	1.08842	0.338885	0.303497	0.681985	0.292123	0.393295
Gas2l2	chr11:83421634-83429521	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gas2l3	chr10:89408822-89443967	24.234	15.2149	25.692	17.2413	28.1249	27.1436	23.7403	24.7022
Gas5	chr1:161035165-161038537	39.3917	44.6759	53.1666	40.5066	64.5106	40.8792	25.5689	25.5245
Gas6	chr8:13465373-13494535	0.272714	0.781436	0.155047	0.325616	0.229197	0.255054	0.0905757	0.306565
Gas7	chr11:67532997-67688992	0.389718	0.634794	1.37415	0.367052	3.19693	2.2699	4.72833	8.44622
Gas8	chr8:123518834-123536650	8.39818	7.22475	8.13282	9.73309	11.6291	9.06828	10.0426	11.4145
Gast	chr11:100334411-100336996	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gata1	chrX:7959259-7967910	14.0839	39.9796	22.3179	0.1716	0.523714	7.09013	0.382928	0.0862742
Gata2	chr6:88198663-88207032	0.343477	0.720734	0.508355	0.01	0.112643	0.156027	0.023714	0.024098
Gata3	chr2:9857077-9878600	0.0866637	0.256736	0.225749	0.0969382	0.272855	0.269958	0.382964	0.194577
Gata4	chr14:63198914-63245260	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gata5	chr2:180325087-180340732	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gata5os	chr2:180325087-180340732	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gata6	chr18:11042036-11085635	0.0872694	0.129267	0.0206662	0.01	0.0228974	0.01	0.01	0.01
Gatad1	chr5:3639960-3647936	30.1667	32.1712	26.6624	32.8255	28.0429	32.1882	33.0037	29.6018
Gatad2a	chr8:69907068-69996384	23.6063	27.503	26.1501	28.7593	25.4901	23.1296	24.2958	23.752
Gatad2b	chr3:90341653-90358120	23.7877	20.3208	22.5916	17.291	25.2401	25.9097	29.0338	26.4239
Gatb	chr3:85574128-85654470	7.39795	5.232	5.98478	6.97916	6.01984	5.47104	6.10834	5.25887
Gatc	chr5:115333241-115341161	13.8714	9.43694	10.4538	8.02439	8.86996	10.3166	7.81137	7.96287
Gatm	chr2:122594472-122611277	0.997917	5.70873	1.40431	0.857842	0.349637	0.471559	0.134064	0.238125
Gatsl2	chr5:134099747-134141758	0.733902	0.951335	1.13085	1.1793	1.40267	1.82104	1.58538	1.75774
Gatsl3	chr11:4218250-4222409	2.02608	1.672	1.6477	1.73258	2.59438	2.5139	2.63787	3.81534
Gba	chr3:89202924-89208966	25.6552	21.0584	22.6462	22.7999	25.9296	24.3992	28.2276	26.9493
Gba2	chr4:43562633-43587487	9.79697	10.001	14.1223	8.61837	12.909	10.8814	13.2155	15.7413
Gbas	chr5:129725074-129758325	28.8476	31.785	25.3283	24.0092	30.2358	34.0082	32.709	34.6883
Gbe1	chr16:70313948-70569720	8.24489	11.8909	6.59024	13.4523	12.9096	14.8881	14.2673	14.3893
Gbf1	chr19:46152557-46286510	18.4064	17.5507	16.9136	17.4944	21.9537	22.0473	24.58	25.8658
Gbgt1	chr2:28496890-28505415	0.0572051	0.340224	0.0543057	0.01	0.01	0.01	0.01	0.01
Gbp10	chr5:105215698-105239533	0.176715	2.30681	0.204562	2.51776	1.9775	0.733748	1.17045	2.53361
Gbp11	chr5:105323025-105346476	0.01	0.256921	0.01	0.116421	0.382395	0.0270194	0.086331	0.175349
Gbp2	chr3:142620662-142638008	14.7843	54.6395	10.0897	50.3593	37.4874	28.0272	35.1276	39.9548
Gbp2b	chr3:142594846-142619176	7.20147	25.452	4.27311	24.4639	17.3224	11.5191	16.3997	19.037
Gbp3	chr3:142560051-142573212	7.74336	18.7112	8.59873	49.3084	16.2976	9.23226	14.227	12.2776
Gbp4	chr5:105115766-105139586	1.17784	29.2908	8.55994	24.0488	29.2229	16.7575	24.4277	30.603
Gbp5	chr3:142496933-142522344	3.14841	6.21896	3.22377	9.56556	4.64167	4.23149	5.27137	5.56348
Gbp6	chr5:105270701-105293699	0.0635442	1.89697	0.25572	2.20178	1.73209	0.543893	1.15577	1.6206
Gbp7	chr3:142530335-142550151	14.6864	79.0463	10.5449	115.582	77.5835	44.2679	50.6577	55.072
Gbp8	chr5:105014152-105053561	0.317693	4.68081	1.53268	2.50058	2.45832	1.17074	2.17556	2.89061
Gbp9	chr5:105078393-105110292	2.68413	22.5138	17.4159	25.8272	37.801	25.3506	28.9089	34.5551
Gbx1	chr5:24504425-24526848	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gbx2	chr1:89927961-89931176	0.101538	0.0334657	0.0320841	0.01	0.01	0.01	0.0375642	0.01
Gc	chr5:89417510-89457898	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gca	chr2:62664326-62694109	0.698135	0.584908	0.741427	0.126198	0.111001	0.35144	0.140202	0.0949852
Gcat	chr15:79030873-79043558	4.01208	4.08672	4.02992	7.99089	1.95693	4.39176	3.49325	2.49596
Gcc1	chr6:28416602-28421724	4.89762	8.66786	7.51468	6.43356	9.83532	9.21603	9.48247	10.145
Gcc2	chr10:58255525-58305592	10.8994	9.29755	10.5625	10.5948	13.8702	12.2453	13.6781	12.5738
Gcdh	chr8:84872110-84893921	11.8616	13.939	13.4637	9.90786	9.42423	11.6706	10.015	9.42289
Gcfc2	chr6:81923668-81965949	7.34632	6.44077	6.76327	8.10105	8.91742	9.25039	8.8396	8.70669
Gcg	chr2:62474529-62483653	0.290711	0.0721606	0.01	0.01	0.01	0.01	0.01	0.01
Gcgr	chr11:120530726-120538984	0.113033	0.0372697	0.321524	0.01	0.01	0.01	0.0418779	0.01
Gch1	chr14:47153894-47189402	13.2904	41.4251	27.6686	20.4768	17.2196	20.5257	20.5906	14.9335
Gchfr	chr2:119167787-119172389	0.297933	0.298254	0.01	0.225847	0.01	0.01	0.172897	0.01
Gck	chr11:5900820-5950081	0.01	0.01	0.0284734	0.01	0.01	0.01	0.01	0.01
Gckr	chr5:31297580-31327302	0.01	0.01	0.01	0.01	0.0377975	0.0747508	0.01	0.01
Gclc	chr9:77754534-77794489	71.4533	83.542	63.6687	74.1207	50.4541	49.3536	57.2989	56.2596
Gclm	chr3:122245556-122267215	35.7218	65.656	42.5449	18.1006	8.6071	18.0731	9.66393	9.17512
Gcm1	chr9:78051957-78065624	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gcm2	chr13:41101426-41109988	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gcn1l1	chr5:115565262-115622654	29.2	27.0359	36.6493	25.0649	38.6666	31.7481	31.4439	31.9859
Gcnt1	chr19:17326140-17372844	3.94547	4.87818	9.46669	8.9715	4.14478	4.35012	3.73049	3.63678
Gcnt2	chr13:40859767-40960892	0.75152	1.17007	1.32507	0.153653	0.234211	0.374454	0.0189481	0.0368651
Gcnt3	chr9:70031495-70038088	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gcnt4	chr13:96924688-96950914	0.01	0.0131846	0.0379558	0.01	0.01	0.0138597	0.01	0.01
Gcnt7	chr2:172440577-172469899	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gcsam	chr16:45610439-45622867	0.206856	0.270679	0.159792	0.0943433	0.0885044	0.0656719	0.01	0.01
Gcsh	chr8:116981827-116993449	35.8622	32.208	30.358	48.4243	33.2944	29.3197	29.0947	23.2135
Gda	chr19:21391306-21472661	5.84391	21.5512	8.53605	0.186813	0.578136	2.73096	0.262322	0.154517
Gdap1	chr1:17145372-17164270	0.01	0.0690628	0.0165651	0.01	0.0366882	0.0363046	0.0385882	0.0392343
Gdap10	chr12:32820334-32853369	0.402831	0.522291	0.500924	0.751319	0.555226	0.366171	0.362063	0.282876
Gdap1l1	chr2:163438466-163455324	0.0274197	0.027093	0.01	0.040924	0.01	0.01	0.01	0.01
Gdap2	chr3:100162462-100206989	7.67368	8.97901	9.18957	9.94517	7.89883	8.09764	9.9307	10.5478
Gde1	chr7:118688557-118705738	28.4737	31.6393	32.1229	34.1209	27.8113	30.4955	33.4223	30.4078
Gdf1	chr8:70315774-70353273	0.0540457	0.01	0.01	0.0415518	0.01	0.01	0.0227699	0.012212
Gdf10	chr14:33923586-33935282	0.01	0.0279246	0.01	0.01	0.01	0.01	0.01	0.01
Gdf11	chr10:128884545-128891718	5.98195	11.0379	14.1438	9.84936	21.0683	16.916	17.9435	20.557
Gdf15	chr8:70629393-70631635	0.01	0.01	0.01	0.109965	0.01	0.01	0.01	0.01
Gdf2	chr14:33941038-33947198	0.01	0.023134	0.01	0.01	0.01	0.01	0.01	0.01
Gdf3	chr6:122605402-122610071	0.819496	1.18171	1.19764	0.01	0.01	0.497242	0.01	0.0384481
Gdf5	chr2:155941024-155945364	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gdf6	chr4:9844371-9862345	0.0196115	0.212979	0.01	0.01	0.01	0.0407149	0.0216488	0.01
Gdf7	chr12:8297917-8301954	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gdf9	chr11:53433285-53437902	0.0811876	0.0401666	0.153987	0.0606888	0.128244	0.042263	0.0451692	0.228902
Gdi1	chrX:74305011-74311867	25.3689	36.7697	51.4979	20.6936	50.3653	44.5767	42.514	39.2313
Gdi2	chr13:3538074-3611108	241.774	189.169	185.06	257.309	180.224	192.356	202.117	192.629
Gdnf	chr15:7810047-7837580	0.0613074	0.0307274	0.209765	0.01	0.01	0.01	0.01	0.01
Gdpd1	chr11:86583864-87555823	1.7997	2.14546	2.59878	2.9423	1.47085	1.69237	1.51878	1.54188
Gdpd2	chrX:100729846-100738901	0.0876045	0.693382	0.18059	0.01	0.01	0.01	0.0323498	0.0612105
Gdpd3	chr7:126766413-126775645	0.522054	1.25908	1.77189	0.559929	1.65947	1.17032	1.00889	0.593664
Gdpd4	chr7:97919957-98049663	0.01	0.01	0.01	0.01	0.01	0.01	0.0253276	0.01
Gdpd5	chr7:99381548-99460984	0.927209	0.438614	0.56714	0.921621	0.20264	0.100254	0.127927	0.130036
Gdpgp1	chr7:80232892-80241420	2.97201	4.79961	3.65369	5.13567	6.97923	5.55722	5.67085	5.60948
Gem	chr4:11704446-11714993	103.317	2.06836	62.6798	14.1078	6.93283	14.3724	7.41795	10.0605
Gemin2	chr12:59013392-59027988	16.6569	16.3944	16.8456	29.6156	15.3682	16.6705	16.2599	16.0843
Gemin4	chr11:76210570-76217572	13.5589	12.8307	11.0892	13.7385	13.888	12.1125	11.7274	9.39114
Gemin5	chr11:58120000-58168539	12.5621	11.3273	13.6262	14.1023	14.8091	12.7516	12.7052	12.3846
Gemin6	chr17:80224488-80228497	31.3525	25.1804	20.9035	32.8056	15.3283	18.5748	22.1494	15.5354
Gemin7	chr7:19564948-19573343	48.649	60.5919	52.4395	60.67	41.4397	47.939	48.3737	49.5705
Gemin8	chrX:166170479-166190512	3.74168	3.03249	3.88793	2.85618	4.3588	4.39235	3.2766	3.63547
Gen1	chr12:11240925-11265787	13.7098	11.4451	7.64705	13.7779	5.35894	9.10825	7.86408	6.63598
Get4	chr5:139252323-139270050	27.9407	29.8916	26.4543	28.4959	22.2642	26.3597	25.434	23.1823
Gfap	chr11:102887335-102897200	1.6116	5.80186	1.97544	0.038699	0.0544757	0.863994	0.0860895	0.01
Gfer	chr17:24693190-24696156	14.3436	15.6254	14.2304	18.0469	10.3179	10.8031	10.9039	9.04541
Gfi1	chr5:107716654-107725805	11.7242	6.44775	14.7158	9.30197	17.2077	13.2919	16.2481	16.0829
Gfi1b	chr2:28609449-28621982	7.88375	18.6212	12.9365	0.319544	0.360179	4.02319	0.789802	0.482226
Gfm1	chr3:67430114-67475068	25.4731	23.1254	19.8048	28.1477	22.2715	22.0586	20.3971	19.5486
Gfm2	chr13:97137936-97198357	10.5992	11.5207	13.7348	11.4513	15.0243	15.7228	15.6192	14.975
Gfod1	chr13:43195518-43304172	0.709879	0.640118	1.28629	1.04206	4.49261	1.18794	1.11547	1.56668
Gfod2	chr8:105716112-105758607	3.33654	3.47515	5.01397	3.50008	4.21992	3.61894	3.50832	3.39836
Gfpt1	chr6:87042845-87092207	7.542	7.75914	6.23785	7.42932	8.25107	7.74061	7.47644	7.12388
Gfpt2	chr11:49794154-49838620	0.01	0.0694518	0.0666157	0.0349661	0.01	0.01	0.01	0.0789742
Gfra1	chr19:58235580-58455398	19.8881	25.9562	15.8669	11.3981	29.706	72.7947	72.7338	94.2764
Gfra2	chr14:70890106-70979840	129.355	8.55756	27.7411	12.3134	34.5356	43.1995	46.6982	22.2224
Gfra3	chr18:34689902-34720387	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gfra4	chr2:131039631-131043088	0.0560086	0.104994	0.0531638	0.01	0.0591436	0.116902	0.01	0.01
Gfral	chr9:76164101-76213657	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gfy	chr7:45176348-45179597	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gga1	chr15:78877189-78894585	19.242	20.1418	24.537	17.3591	21.9407	22.1853	21.3449	23.2385
Gga2	chr7:121986721-122021198	57.1262	97.4856	89.2277	89.955	113.923	107.627	120.691	121.005
Gga3	chr11:115584254-115603916	13.8183	14.2897	19.6433	15.1991	21.4581	19.5172	17.404	18.7515
Ggact	chr14:122890859-122913165	15.7627	16.1642	11.6193	18.5789	10.3003	12.8669	14.443	12.4776
Ggct	chr6:54985094-54992867	5.58885	4.87441	4.93379	8.95793	6.01979	4.66503	5.0042	5.56729
Ggcx	chr6:72414307-72431106	3.22158	2.47869	3.15051	2.87006	4.12687	3.32301	3.39628	3.07585
Ggh	chr4:20042051-20066111	0.80721	2.11475	1.31369	1.555	0.730866	0.782264	0.839497	1.17532
Ggn	chr7:29170209-29173933	0.0532147	0.0262881	0.01	0.01	0.01	0.01	0.0588987	0.01
Ggnbp1	chr17:27018034-27036378	4.01149	2.13832	6.23248	1.16612	7.06217	1.99495	2.57461	2.77272
Ggnbp2	chr11:84832360-84871631	43.169	51.5033	50.2317	46.9714	47.416	44.4178	43.0288	44.7255
Ggnbp2os	chr11:84832360-84871631	6.80289	10.3259	8.88081	5.12534	5.00585	7.73827	5.57428	4.44154
Ggps1	chr13:14052444-14063401	8.86354	11.9676	11.5609	10.7212	14.7164	11.307	12.6867	13.891
Ggt1	chr10:75568661-75586191	0.236801	0.133794	0.160338	0.050531	0.249063	0.351494	0.0375448	0.228529
Ggt5	chr10:75589380-75616968	0.149457	0.213064	0.377402	0.01	0.748719	0.516918	1.00708	1.00545
Ggt6	chr11:72435525-72438404	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ggt7	chr2:155490379-155514846	0.0541375	0.0267452	0.01	0.01	0.0284357	0.0281279	0.01	0.01
Ggta1	chr2:35400178-35461449	65.2767	31.3895	52.0628	28.4317	38.3837	62.3534	59.3621	57.5012
Gh	chr11:106300260-106301896	0.642678	0.365382	0.786105	0.138167	0.585521	0.577709	1.35452	1.04848
Ghdc	chr11:100766331-100770957	1.79434	1.83977	3.05526	1.38966	3.77409	3.59411	3.76076	3.70329
Ghitm	chr14:37120444-37135322	101.327	111.604	106.08	119.524	79.8651	82.9605	101.645	82.2504
Ghr	chr15:3317754-3583352	0.0859467	0.170112	0.114426	0.01	0.0721006	0.01	0.128117	0.01
Ghrh	chr2:157329495-157346655	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ghrhr	chr6:55376294-55388530	0.01	0.01	0.01	0.01	0.01	0.0484822	0.01	0.01
Ghrl	chr6:113716118-113719911	0.319308	0.207479	0.01	0.01	0.01	0.01	0.01	0.01
Ghsr	chr3:27371350-27378010	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gid4	chr11:60417144-60445277	13.623	14.7958	15.3317	12.3898	17.3825	16.8628	16.5597	16.3876
Gid8	chr2:180710225-180721599	32.4609	32.2282	30.4572	25.9311	23.1358	26.2072	24.0907	27.0614
Gif	chr19:11747558-11763447	0.01	0.0483435	0.01	0.01	0.01	0.01	0.01	0.01
Gigyf1	chr5:137518879-137527935	15.4881	12.211	18.4582	11.1267	22.4962	19.5193	15.9098	17.95
Gigyf2	chr1:87326997-87450810	17.9852	19.4955	21.362	16.3105	22.3193	21.8059	21.5657	23.2932
Gimap1	chr6:48739046-48743795	96.3592	125.996	114.418	118.192	161.107	153.67	156.489	179.338
Gimap3	chr6:48764463-48770851	47.7956	62.7331	110.439	50.3642	92.4983	90.7768	90.3832	99.1292
Gimap4	chr6:48684577-48692062	282.751	403.563	441.394	266.536	386.654	319.095	352.615	341.212
Gimap5	chr6:48746196-48754200	8.18557	10.8325	16.5146	8.65778	14.791	12.7969	13.2925	16.0476
Gimap6	chr6:48701582-48708244	195.938	158.914	246.061	78.6435	222.663	187.304	205.893	235.21
Gimap7	chr6:48718620-48724636	2.61013	8.24621	8.93366	4.18524	6.03057	3.99275	4.69642	5.84738
Gimap8	chr6:48647233-48660875	20.0993	8.08981	30.0955	11.2386	20.0559	15.3195	18.1643	17.3507
Gimap9	chr6:48676134-48678704	48.9209	45.3789	88.4397	47.3681	62.317	53.2698	59.6479	68.5373
Gin1	chr1:97770178-97792971	7.22146	5.53117	4.46345	6.39941	5.5492	5.00858	6.05396	4.90424
Ginm1	chr10:7767946-7780917	17.7314	18.3178	15.368	19.8645	18.8992	19.5784	24.0096	23.227
Gins1	chr2:150909593-150931280	57.0144	36.6772	29.5517	36.3869	16.5483	28.5564	25.3838	21.4927
Gins2	chr8:120488865-120589075	58.9144	37.5073	33.4665	45.9287	16.9437	39.0304	31.978	31.279
Gins3	chr8:95633558-95645059	11.2069	9.09382	8.63624	9.59818	7.43871	9.68737	9.73791	7.86136
Gins4	chr8:23226609-23237668	39.3901	37.9885	35.1131	42.2892	26.7479	36.9652	32.6581	32.8409
Gip	chr11:96024544-96030828	0.01	0.01	0.01	0.21585	0.01	0.01	0.01	0.01
Gipc1	chr8:83652677-83664789	53.292	63.1773	37.0451	45.7059	53.2688	62.6575	55.0145	58.8823
Gipc2	chr3:152093840-152165900	0.0609829	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gipc3	chr10:81337761-81343266	2.11973	0.01	0.223884	0.471783	0.166491	0.01	0.01	0.01
Gipr	chr7:19157124-19166127	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0922529
Git1	chr11:77493411-77507774	25.7813	19.7475	24.5961	21.7462	21.9767	20.4677	20.6755	19.0411
Git2	chr5:114727407-114773492	38.016	35.7461	39.7843	40.6956	46.0287	43.897	48.8495	51.2289
Gja1	chr10:56377299-56390419	0.652013	1.64307	1.32047	0.0335351	0.283189	0.326869	0.0745374	0.100978
Gja10	chr4:32600864-32602382	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gja3	chr14:57034459-57058030	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0296942
Gja4	chr4:127311419-127314039	0.01	0.0866947	0.01	0.01	0.046144	0.01	0.01	0.0494272
Gja5	chr3:97032401-97053634	0.0446789	0.0220553	0.01	0.01	0.01	0.01	0.01	0.01
Gja6	chrX:160768012-160994681	0.0358641	0.0709375	0.0680027	0.01	0.07547	0.01	0.0796691	0.0403999
Gja8	chr3:96913565-96926051	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gjb1	chrX:101376375-101385629	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gjb2	chr14:57098601-57104702	0.147991	0.526544	0.112201	0.132564	0.01	0.01	0.01	0.01
Gjb3	chr4:127325234-127330836	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gjb4	chr4:127351085-127354081	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gjb5	chr4:127354808-127358164	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gjb6	chr14:57123300-57133611	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gjc1	chr11:102799477-102819686	0.0732013	0.0723992	0.104158	0.0417475	0.192804	0.457728	0.121731	0.123782
Gjc2	chr11:59175563-59183213	3.73397	9.96437	4.60441	16.8791	19.0084	18.867	22.9878	23.6207
Gjc3	chr5:137953808-137962959	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gjd2	chr2:114009600-114032292	0.01	0.0240738	0.01	0.01	0.01	0.01	0.01	0.01
Gjd3	chr11:98982179-98983016	0.01	0.01	0.01	0.01	0.01	0.01	0.115223	0.01
Gjd4	chr18:9278606-9282809	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gje1	chr10:14705608-14759019	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gk2	chr5:97392416-97588126	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gk5	chr9:96119428-96182953	0.410235	1.19048	1.11746	1.33905	0.780898	0.532751	1.24819	1.26768
Gkap1	chr13:58233350-58274188	17.2157	12.8001	9.03351	8.04753	10.874	12.6495	12.1709	12.488
Gkn1	chr6:87345652-87350915	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gkn2	chr6:87373364-87379494	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gkn3	chr6:87383318-87388935	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gla	chrX:134588168-134601005	3.57438	2.75579	2.66515	3.57747	1.88819	2.46677	2.37051	2.33068
Glb1	chr9:114401077-114474379	35.5185	35.7545	31.0987	35.5633	27.3939	28.0287	34.4219	33.7337
Glb1l	chr1:75192159-75210778	4.20059	4.30604	5.34913	2.21771	6.97978	4.77794	4.99286	5.36785
Glb1l2	chr9:26763043-26806417	0.01	0.01	0.01	0.01	0.0196652	0.01	0.01	0.01
Glb1l3	chr9:26817952-26860823	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Glcci1	chr6:8509599-8597549	16.3257	7.96307	1.95384	3.36696	6.13192	4.8459	7.05975	9.04078
Glce	chr9:62057248-62070606	6.96115	5.76057	3.26052	4.53671	3.98132	4.70667	5.69978	5.11823
Gldc	chr19:30098440-30175441	0.01	0.0359938	0.01	0.0271791	0.0956101	0.0567646	0.0402305	0.10225
Gldn	chr9:54268579-54341777	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gldnos	chr9:54268579-54341777	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gle1	chr2:29935408-29959432	30.5008	21.5375	23.5099	23.3834	23.7398	26.1226	24.5719	25.269
Glg1	chr8:111157557-111259202	36.0491	32.8229	34.0205	27.5324	39.17	36.0798	42.9301	46.3637
Gli1	chr10:127321963-127341579	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gli2	chr1:118834060-119053619	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Gli3	chr13:15463722-15730025	0.01	0.0156968	0.01	0.01	0.01	0.01	0.01	0.01
Glipr1	chr10:111972694-111997264	2.20477	8.97603	7.05363	3.42049	11.5226	16.3738	18.6333	18.4648
Glipr1l1	chr10:112060188-112078510	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
